FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,Region_rb,DPA_rb,Start_rb,Cause_rb,County_rb,County2_rb,County3_rb,DPA2_rb,Firefighte,Total_dama,OID_,Fire_rb,Expect_shp,Ranger_rb,Ranger2_rb,Contain_rb,CDFacre_rb,Otherac_rb,Totalac_rb,Veg_rb,Destroyed,Inci_rb,Forest_rb,Damaged,Civilian,Year,NLCD_11,NLCD_21,NLCD_22,NLCD_23,NLCD_24,NLCD_31,NLCD_41,NLCD_42,NLCD_43,NLCD_52,NLCD_71,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NLCD_0,NLCD_12,WUI_area
600,8918,CA,USF,ENF,FREDS,0,10/13/04,10/17/04,2, ,7700,7557.609863,2,1,111,36044.40269,30584552.45, , , , , , , , ,0,0,3315, ,0, , , ,0,0,0, ,0, , ,0,0,2004,0,70.943962,0.44479,0,0,0,20.460328,5305.896726,150.116535,1919.045303,82.508495,0,0,0,0,0,0,0.21675
601,8919,CA,USF,ENF,POWER,0,10/6/04,10/21/04,2, ,16823,16983.09961,2,1,109,65503.69927,68728048.99, , , , , , , , ,0,0,3316, ,0, , , ,0,0,0, ,0, , ,0,0,2004,0,0,0,0,0,0,44.701368,13562.52854,128.099443,2826.193964,411.875293,0,0,2.223949,0,0,0,158.21858
602,8927,CA,USF,PNF, ,0,8/14/86,8/18/86,3, ,149,117.8199997,8,1,108,3739.646844,476798.9453, , , , , , , , ,0,0,5891, ,0, , , ,0,0,0, ,0, , ,0,0,1986,0,0.889579,0,0,0,0,0,74.50228,0,41.810235,0,0,0,0,0,0,0,83.01205
603,8936,CA,USF,SQF,SIERRA,0,6/24/96,6/24/96,9, ,1092,1136.75,8,1,32,11995.83407,4600250.178, , , , , , , , ,0,0,5900, ,0, , , ,0,0,0, ,0, , ,0,0,1996,0,1.556764,0,0,0,0,0,0,0,170.132073,566.66212,0,0,0,0,0,0,50.33754
604,8973,CA,CCO,VNC,WALNUT INCIDENT,35777,7/10/01,,14, ,0,36.43500137,0,1,0,1966.980731,147447.0828, , , , , , , , ,0,0,5904, ,0, , , ,0,0,0, ,0, , ,0,0,2001,0,5.559872,1.334369,0.222395,0,0,0,0,0,29.578517,0,0,0,0,0,0,0,33.99082
605,8974,CA,CCO,VNC,CREEK INCIDENT,52068,9/30/01,,14, ,0,28.31369972,0,1,0,1481.253725,114581.355, , , , , , , , ,0,0,5905, ,0, , , ,0,0,0, ,0, , ,0,0,2001,0,0.44479,0,0,0,0,0,3.558318,0,15.567641,8.22861,0,0,0,0,0,0,28.31367
607,8979,CA,CDF,RRU,TYRE,10998,6/14/81,,14, ,0,697.223999,0,1,576,7988.397309,2821563.721, , , , , , , , ,0,0,5910, ,1, , , ,0,0,0, ,0, , ,0,0,1981,0,26.242594,3.780713,0.889579,0,0,0,0,0,0.44479,130.990576,0,0,0,0,0,0,2.55363
608,8981,CA,CDF,RRU,MICHEAL,11331,,,14, ,0,1153.630005,0,1,629,10972.17962,4668561.535, , , , , , , , ,0,0,5912, ,1, , , ,0,0,0, ,0, , ,0,0,1981,0,156.121196,10.897348,0,0,0,0,0,0,94.517818,841.097385,0,0,0,0,0,0,1097.03351
611,8988,CA,USF,BDF, ,0,8/24/81,8/24/81,7, ,25,31.65119934,8,1,133,1325.93639,128087.7609, , , , , , , , ,0,0,5919, ,0, , , ,0,0,0, ,0, , ,0,0,1981,0,0.44479,1.111974,0,0,0,0,0,0,29.800912,0,0,0,0,0,0,0,31.65118
612,9004,CA,CCO,LAC,GLENDALE FIRE,248212,6/27/90,,14, ,0,110.9179993,0,1,490,5907.725595,448869.1158, , , , , , , , ,0,0,5925, ,0, , , ,0,0,0, ,0, , ,0,0,1990,0,38.474312,29.356122,9.11819,0,0,0,0,0,33.80402,0,0,0,0,0,0,0,61.14665
613,9005,CA,CCO,LAC,WASH FIRE,312037,6/26/79,,14, ,0,50.0196991,0,1,446,2320.120007,202422.6646, , , , , , , , ,0,0,5926, ,0, , , ,0,0,0, ,0, , ,0,0,1979,0,1.111974,0.667185,0.667185,0,0,0,0,0,11.342138,35.583179,0,0,0,0,0,0,44.29342
614,9006,CA,CCO,LAC,WHITEHORSE FIRE,316027,6/27/79,,14, ,0,112.9189987,0,1,447,4369.799846,456966.3849, , , , , , , , ,0,0,5927, ,0, , , ,0,0,0, ,0, , ,0,0,1979,0.44479,13.121297,4.225502,0,0,0,0,0,0,42.699814,51.818004,0,0,0,0,0,0,23.79814
615,9007,CA,CCO,LAC,BOX CANYON FIRE,316017,9/18/79,,14, ,0,962.9689941,0,1,316017,12053.969,3896996.218, , , , , , , , ,0,0,5928, ,0, , , ,0,0,0, ,0, , ,0,0,1979,0,62.492957,6.894241,0.44479,0,0,0,4.225502,0,717.223445,2.446344,0,0,0,0,0,0,596.83361
616,9008,CA,CCO,LAC,PINECREST FIRE/USFS,00USFS0F,9/11/79,,14, ,0,5306.299805,0,1,00000IRE,23547.08082,21473840.73, , , , , , , , ,0,0,5929, ,0, , , ,0,0,0, ,0, , ,0,0,1979,0.667185,8.895795,8.451005,0,0,1.779159,0,1954.406087,115.200541,3190.476755,2.223949,0,0,22.017092,0,0,0,55.52681
617,9010,CA,CCO,LAC,LOST HILLS FIRE,312031,9/5/79,,14, ,0,176.3000031,0,1,25159,4360.230828,713461.1787, , , , , , , , ,0,0,5931, ,0, , , ,0,0,0, ,0, , ,0,0,1979,0,4.670292,3.113528,0.222395,0,0.889579,0,0,0,145.891032,22.906671,0,0,0,0,0,0,1.95826
618,9011,CA,CCO,LAC,LIBERTY CYN FIRE,312031,7/21/79,,14, ,0,158.404007,0,1,25124,3475.501159,641039.5496, , , , , , , , ,0,0,5932, ,0, , , ,0,0,0, ,0, , ,0,0,1979,0,9.340584,11.786928,1.111974,0,0,0,0,1.556764,132.324946,1.556764,0,0,0,0,0,0,44.14748
619,9015,CA,CCO,LAC, ,0,8/14/86,,14, ,0,41.50790024,0,1,0,1513.860576,167976.6734, , , , , , , , ,0,0,5936, ,0, , , ,0,0,0, ,0, , ,0,0,1986,0,4.670292,2.223949,1.779159,0,0.667185,0,0,0,31.580071,0,0,0,0,0,0,0,3.10194
620,9020,CA,CDF,NEU,CONOUCK,1791,5/23/87,,2, ,0,183.4530029,0,1,323,3904.076709,742406.3674, , , , , , , , ,0,0,5941, ,0, , , ,0,0,0, ,0, , ,0,0,1987,3.780713,0.667185,0,0,0,0,0,0,0,0,178.360683,0,0,0,0,0,0,99.04437
621,9022,CA,CDF,SLU,CRANDEL,4369,10/21/98,,14, ,0,34.60070038,0,1,0,1783.233404,140024.1689, , , , , , , , ,0,0,5943, ,0, , , ,0,0,0, ,0, , ,0,0,1998,0,6.671846,0,0,0,0,0,0,0,0,27.132174,0,0,0,0,0,0,31.92245
622,9023,CA,CDF,SLU,HAMPTON,3493,8/29/98,,14, ,0,21.33550072,0,1,0,1813.319534,86341.77522, , , , , , , , ,0,0,5944, ,0, , , ,0,0,0, ,0, , ,0,0,1998,0,0,0,0,0,0,0,0,2.668738,11.564533,7.116636,0,0,0,0,0,0,21.33552
624,9025,CA,CCO,VNC,RANCH,0,8/14/98,,14, ,0,107.9660034,0,1,0,3357.286937,436922.0641, , , , , , , , ,0,0,5946, ,0, , , ,0,0,0, ,0, , ,0,0,1998,0,1.334369,1.556764,0,0,0,0,0,0.889579,98.520926,5.337477,0,0,0,0,0,0,6.93334
626,9331,CA,CDF,FKU,DUNLAP,7018,7/12/99,,7, ,0,14.16310024,0,1,135,1010.68156,57315.97277, , , , , , , , ,0,0,5957, ,0, , , ,0,0,0, ,0, , ,0,0,1999,0,0.222395,0,0,0,0,0,4.003108,0,8.22861,2.001554,0,0,0,0,0,0,14.16309
627,9340,CA,USF,SQF, ,0,9/7/95,,9, ,0,34.16389847,0,1,71,1977.840721,138256.3603, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69615
629,9355,CA,CDF,BDU,LIVE OAK,32724,5/23/96,,2, ,0,51.26210022,0,1,337,2063.806544,207450.3908, , , , , , , , ,0,0,5965, ,0, , , ,0,0,0, ,0, , ,0,0,1996,0,0,0,0,0,0,0,0,0,19.793143,31.802466,0,0,0,0,0,0,51.26211
630,9358,CA,CDF,BDU,ESCAPETE,165,6/1/96,,5, ,0,208.1900024,0,1,0,5342.321495,842516.5691, , , , , , , , ,0,0,5968, ,0, , , ,0,0,0, ,0, , ,0,0,1996,0,0,0,0,0,0,0,0,0,151.450904,55.153927,0,0,0,0,0,0,0.1835
631,9359,CA,CDF,SLU,WELLSONA,2513,7/18/96,,14, ,0,22.69260025,0,1,0,1329.67641,91833.54099, , , , , , , , ,0,0,5969, ,0, , , ,0,0,0, ,0, , ,0,0,1996,0,0,0,0,0,0,0,0,0,0,4.225502,0,4.225502,8.22861,6.449451,0,0,11.66721
632,9363,NV,USF,HTF,GATES COMPLEX,A5TO,,,0, ,0,8905.459961,0,0,A5TO,37358.74287,36039114.47, , , , , , , , ,0,0,3318, ,0, , , ,0,0,0, ,0, , ,0,0,2004,0,62.492957,65.161696,7.78382,0,0,0,66.71846,0.222395,980.538967,7699.310279,0,0,14.233271,4.225502,0,0,77.22004
633,9364,CA,USF,CNF, , ,,,14, ,2714,2713.939941,8,0, ,13963.11594,10982917.44, , , , , , , , ,0,0,3319, ,0, , , ,0,0,0, ,0, , ,0,0,2003,0,57.60027,2.223949,0,0,0,0,0.889579,0,382.741565,2270.651587,0,0,0.222395,0,0,0,76.04608
634,9366,CA,USF,BDF, ,0,,,14, ,0,67.17489624,0,1,0,1984.284178,271847.3041, , , , , , , , ,0,0,5974, ,0, , , ,0,0,0, ,0, , ,0,0,1989,0,6.227056,2.891133,0.222395,0,0,0,0,0,3.335923,2.446344,0,0,0,0,0,0,65.69879
635,9367,CA,USF,BDF, ,0,,,14, ,0,141.7799988,0,1,0,3220.772336,573764.8577, , , , , , , , ,0,0,5975, ,0, , , ,0,0,0, ,0, , ,0,0,1989,0,2.446344,0.889579,0,0,0,0,0,0,33.80402,0,0,0,0,0,0,0,59.63547
636,9369,CA,USF,BDF, ,0,,,14, ,0,652.2459717,0,1,0,8022.324061,2639544.329, , , , , , , , ,0,0,5977, ,0, , , ,0,0,0, ,0, , ,0,0,1989,0,0,0,0,0,0,0,0,0,6.449451,0,0,0,0,0,0,0,154.64565
637,9371,CA,USF,BDF, ,0,,,14, ,0,22.60849953,0,1,0,1147.216964,91493.21721, , , , , , , , ,0,0,5979, ,0, , , ,0,0,0, ,0, , ,0,0,1989,0,6.227056,0.889579,0,0,0,0,0,0,15.345246,0,0,0,0,0,0,0,2.341
639,9373,CA,CCO,LAC,SPUNKY FIRE,831572,8/4/89,,14, ,0,323.6390076,0,1,189,5002.494117,1309719.439, , , , , , , , ,0,0,5981, ,0, , , ,0,0,0, ,0, , ,0,0,1989,0,0,0,0,0,0,0,16.234825,154.342037,153.452458,0,0,0,0,0,0,0,49.2466
640,9376,CA,CCO,LAC,FOXLANE FIRE,931073,8/29/89,,14, ,0,198.1690063,0,1,989,4291.416757,801960.9826, , , , , , , , ,0,0,5984, ,0, , , ,0,0,0, ,0, , ,0,0,1989,0,0,0,0,0,0,0,0,0,131.657761,51.150819,0,0,0,0,0,0,0.01651
643,9379,CA,CDF,RRU,BERNASCONI,0,,,14, ,0,826.934021,0,1,0,10786.79852,3346482.305, , , , , , , , ,0,0,5987, ,1, , , ,0,0,0, ,0, , ,0,0,1994,0,49.149266,12.454113,2.668738,0,0,0,0,0,261.758758,180.584632,2.668738,27.354569,0,0,0,0,184.53589
644,9380,CA,CDF,RRU,DUMP,0,,,14, ,0,58.98210144,0,1,0,2350.052302,238692.054, , , , , , , , ,0,0,5988, ,0, , , ,0,0,0, ,0, , ,0,0,1994,0,8.895795,0.44479,0,0,0,0,0,0,0,35.805574,0,13.788482,0,0,0,0,58.98209
648,9434,CA,USF,CNF,ASSIST #59,0,6/15/81,,9, ,0,7310.689941,0,1,9,29829.56617,29585307.67, , , , , , , , ,0,0,5992, ,0, , , ,0,0,0, ,0, , ,0,0,1981,1.111974,145.446243,143.444689,69.387198,10.230164,24.24104,0,0,0,5817.849709,613.142647,1.556764,0,70.276778,1.779159,0,0,71.69345
649,9435,CA,USF,CNF,ASSIST #72,0,7/22/81,,9, ,0,696.3809814,0,1,21,7980.153814,2818153.752, , , , , , , , ,0,0,5993, ,0, , , ,0,0,0, ,0, , ,0,0,1981,0,24.018646,16.01243,48.037291,0.222395,0,0,0,0,112.309408,40.031076,0,0,0,0,0,0,199.91902
651,9451,CA,USF,TOI,COLEVILLE, ,,,0, ,0,2581.459961,0,0,32,19116.83934,10446789.53, , , , , , , , ,0,0,6004, ,0, , , ,0,0,0, ,0, , ,0,0,1996,0,11.564533,0,0,0,0,0,46.702922,0,388.301437,2132.099585,2.668738,0,0,0,0,0,155.09979
654,9459,CA,USF,KNF,COUGAR #2,0,8/30/87,10/18/87,1, ,7505,1602.949951,8,1,312,9691.226286,6486910.926, , , , , , , , ,0,0,6012, ,0, , , ,0,0,0, ,0, , ,0,0,1987,0,196.597062,0.222395,0,0,1.334369,0,1290.55741,0.222395,111.197433,0,2.446344,0,0,0,0,0,23.75777
662,9506,CA,CDF,SLU,KUNHLE #2,1421,8/22/81,,2, ,0,394.0629883,0,1,309,5322.934475,1594714.602, , , , , , , , ,0,0,6038, ,1, , , ,0,0,0, ,0, , ,0,0,1981,0,22.684276,0,0,0,0,0,0,0,5.559872,364.727581,0,0.222395,0,0,0,0,11.45888
663,9508,CA,CDF,SLU,ROOT #2,1074,7/29/81,,2, ,0,1872.5,0,1,214,9942.695172,7577744.047, , , , , , , , ,0,0,6040, ,1, , , ,0,0,0, ,0, , ,0,0,1981,0,55.153927,1.556764,0,0,2.668738,0,0,0,84.510049,1252.083099,2.001554,474.590645,0,0,0,0,223.24274
665,9516,CA,USF,CNF,OUTSIDE ORIGIN #3,0,6/20/81,,9, ,0,146.9109955,0,1,11,5222.531876,594529.404, , , , , , , , ,0,0,6047, ,0, , , ,0,0,0, ,0, , ,0,0,1981,0,18.013984,0.44479,0,0,1.556764,0,30.245702,12.898902,61.380983,11.342138,0,0,10.230164,0,0,0,3.91382
666,9518,CA,CDF,RRU,GOETZ SERIES,0014991A,7/21/83,,7, ,0,331.7420044,0,1,725,10146.25535,1342510.609, , , , , , , , ,0,0,6049, ,1, , , ,0,0,0, ,0, , ,0,0,1983,0,18.458774,2.668738,0,0,0,0,0,0,127.654653,56.710691,71.611147,53.374768,0,0,0,0,101.05034
668,9520,CA,CDF,RRU,NEWPORT,13513,7/5/83,,14, ,0,537.4829712,0,1,565,9171.625032,2175115.388, , , , , , , , ,0,0,6051, ,1, , , ,0,0,0, ,0, , ,0,0,1983,0,46.702922,13.788482,30.690492,0.222395,0,0,0,0,350.271915,96.296977,0,0,0,0,0,0,204.73657
670,9526,CA,CDF,RRU,SPRINGS,13061,7/1/83,,2, ,0,224.9279938,0,1,0,4662.687502,910249.6053, , , , , , , , ,0,0,6054, ,0, , , ,0,0,0, ,0, , ,0,0,1983,0,7.116636,1.779159,0,0,0,0,0,0,1.111974,217.05739,0,0,0,0,0,0,48.8093
671,9528,CA,CDF,BDU,HILLS,9299,9/14/83,,2, ,0,581.302002,0,1,736,9622.020111,2352444.855, , , , , , , , ,0,0,6056, ,1, , , ,0,0,0, ,0, , ,0,0,1983,0,0.222395,0,0,0,0,0,0,0,294.006014,4.447897,0,0,0,0.889579,0,0,66.19097
672,9529,CA,CDF,RRU,SCENIC,14221,7/12/83,,7, ,0,1327.97998,0,1,628,11848.38974,5374157.403, , , , , , , , ,0,0,6057, ,1, , , ,0,0,0, ,0, , ,0,0,1983,0,80.062152,63.382537,57.60027,0.222395,0,0,0,0,293.783619,250.194225,0,0,0,0,0,0,169.99701
674,9531,CA,USF,LPF,POPLIN,0,7/10/83,7/10/83,7, ,162,193.8990021,8,1,27,3726.369167,784682.0843, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35959
677,9543,CA,CDF,RRU, ,0,,,14, ,0,204.5330048,0,1,0,3681.65937,827717.2163, , , , , , , , ,0,0,6070, ,0, , , ,0,0,0, ,0, , ,0,0,1992,0,0,0,0,0,0,0,0,0,9.785374,0.222395,0,0,0,0,0,0,33.03334
678,9547,CA,CDF,RRU,GIBBCK,44036,9/4/92,,8, ,0,259.9119873,0,1,15412,5332.139506,1051827.67, , , , , , , , ,0,0,6074, ,0, , , ,0,0,0, ,0, , ,0,0,1992,0,8.6734,0,0,0,0,0,0,0,217.05739,33.136835,0,0,0,0,0,0,0.31104
679,9548,CA,CDF,RRU,ORANGE,0,,,14, ,0,268.2059937,0,1,0,4969.952125,1085392.846, , , , , , , , ,0,0,6075, ,0, , , ,0,0,0, ,0, , ,0,0,1992,0,4.670292,1.111974,0,0,0,0,0,0,16.234825,245.301538,0,0,0,0,0,0,130.88219
680,9549,CA,CDF,RRU,WATER,0,,,14, ,0,101.7210007,0,1,0,2799.409472,411651.3423, , , , , , , , ,0,0,6076, ,0, , , ,0,0,0, ,0, , ,0,0,1992,0,4.225502,1.111974,0,0,0,0,0,0,91.40429,5.782267,0,0,0,0,0,0,18.00493
682,9553,CA,CCO,VNC,SENECA,0,9/30/92,,14, ,0,529.0130005,0,1,0,7683.370697,2140838.413, , , , , , , , ,0,0,6080, ,0, , , ,0,0,0, ,0, , ,0,0,1992,0,3.113528,2.223949,2.891133,0,0,0,4.225502,0,289.335721,226.175579,0,0,0,0,0,0,43.49462
683,9557,CA,CCO,VNC,SULPHUR,0,10/28/92,,14, ,0,903.4539795,0,1,0,10845.69842,3656146.831, , , , , , , , ,0,0,6083, ,0, , , ,0,0,0, ,0, , ,0,0,1992,0,0,0,0,0,0,0,390.080596,189.702821,155.898801,138.107212,0.222395,10.897348,0,0,0,0,44.1893
684,9559,CA,USF,LPF, ,0,,,14, ,0,212.7550049,0,1,998,3876.108246,860989.6641, , , , , , , , ,0,0,6085, ,0, , , ,0,0,0, ,0, , ,0,0,1992,0,15.345246,0,0,0,0,0,134.326499,31.802466,28.911333,0,0,0,0,0,0,0,0.11711
686,9780,CA,CDF,TCU,PG&E#1,3990,6/9/02,6/9/02,2, ,100,266.0929871,2,1,348,5130.623401,1076840.22, , , , , , , , ,0,0,6092, ,0, , , ,0,0,0, ,0, , ,0,0,2002,0,6.004661,0.222395,0,0,0,0,0,0,25.13062,233.51461,0,0,0,0.44479,0,0,23.25007
687,9796,CA,CDF,RRU, ,0,,,14, ,0,296.9840088,0,1,0,4479.101633,1201850.402, , , , , , , , ,0,0,6106, ,0, , , ,0,0,0, ,0, , ,0,0,1979,0,31.580071,45.146158,17.3468,3.113528,3.113528,0,0,0,112.087013,84.06526,0,0,0,0,0,0,3.01404
688,9797,CA,CDF,RRU, ,0,,,14, ,0,348.8710022,0,1,0,5899.270363,1411832.51, , , , , , , , ,0,0,6107, ,1, , , ,0,0,0, ,0, , ,0,0,1979,0,16.234825,4.225502,0,0,0,0,0,0,117.42449,98.298531,0,0,0,0,0,0,309.58506
689,9798,CA,CDF,RRU, ,0,,,14, ,0,316.5360107,0,1,0,4731.609806,1280974.274, , , , , , , , ,0,0,6108, ,1, , , ,0,0,0, ,0, , ,0,0,1979,0,5.559872,0,0,0,0,0,0,0,219.726128,92.29387,0,0,0,0,0,0,1.94749
690,9799,CA,CDF,RRU, ,0,,,14, ,0,314.6170044,0,1,0,4668.886379,1273210.512, , , , , , , , ,0,0,6109, ,1, , , ,0,0,0, ,0, , ,0,0,1979,0,44.034184,34.471204,11.786928,0,0,0,0,0,221.727682,2.446344,0,0,0,0,0,0,189.16444
691,9800,CA,CDF,RRU, ,0,,,14, ,0,353.7980042,0,1,0,4972.765956,1431769.344, , , , , , , , ,0,0,6110, ,1, , , ,0,0,0, ,0, , ,0,0,1979,0,0,0,0,0,0,0,0,0,171.021652,151.895694,0,0,0,0,0,0,2.45125
692,9801,CA,CDF,RRU, ,0,,,14, ,0,813.3439941,0,1,0,8355.698552,3291486.076, , , , , , , , ,0,0,6111, ,1, , , ,0,0,0, ,0, , ,0,0,1979,0,13.788482,4.670292,1.556764,0,0,0,0,0,286.444588,495.050973,0,0,0,0,0,0,26.57698
693,9803,CA,CDF,RRU, ,0,,,14, ,0,425.8389893,0,1,0,7403.011824,1723310.546, , , , , , , , ,0,0,6113, ,1, , , ,0,0,0, ,0, , ,0,0,1979,0,135.883263,62.937747,3.780713,0,0,0,0,0,45.146158,177.693498,0,0,0,0,0,0,389.79905
694,9805,CA,CDF,FKU, ,7660,7/30/94,,10, ,0,204.5079956,0,1,186,3447.002421,827615.528, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44146
695,9806,CA,CCO,LAC,BALDWIN FIRE,947469,6/1/94,,14, ,0,167.7590027,0,1,2,3938.834386,678896.797, , , , , , , , ,0,0,6115, ,0, , , ,0,0,0, ,0, , ,0,0,1994,0,0,0,0,0,0,0,0,0,164.572201,2.223949,0,0,0,0,0,0,0.05
696,9808,CA,CCO,LAC,LEONA FIRE,941114,8/8/94,,14, ,0,578.026001,0,1,48,11371.81194,2339186.992, , , , , , , , ,0,0,6117, ,0, , , ,0,0,0, ,0, , ,0,0,1994,0,4.225502,0,0,0,0,0,16.679615,18.681169,434.337174,102.524033,0,0,0,0.44479,0,0,59.72229
698,9814,CA,CCO,LAC,AGUA DULCE FIRE,941447,10/8/94,,14, ,0,1164.050049,0,1,72,13141.71567,4710739.122, , , , , , , , ,0,0,6119, ,0, , , ,0,0,0, ,0, , ,0,0,1994,0,24.24104,6.004661,2.668738,0.222395,0,0,0,0,814.854791,29.800912,0,0,0,0,0,0,8.722
699,9997,CA,CDF,SCU,P.G.&E. MARSH CREEK,631,6/7/79,,14, ,0,321.9240112,0,1,108,5838.841134,1302782.023, , , , , , , , ,0,0,6122, ,1, , , ,0,0,0, ,0, , ,0,0,1979,0,3.113528,0.889579,0,0,0,0,0,150.116535,94.073029,74.057491,0,0,0,0,0,0,0.00349
700,9999,CA,CDF,LNU,PLUNKETT,1016,7/16/79,,14, ,0,391.6539917,0,1,211,5555.17853,1584967.611, , , , , , , , ,0,0,6124, ,0, , , ,0,0,0, ,0, , ,0,0,1979,0,13.121297,3.558318,0.44479,0,0,0,7.116636,2.668738,100.52248,262.425943,0,0,0,0,0,0,310.39783
704,10016,CA,BLM,BBD,7 MILE,0,5/23/96,5/23/96,2, ,2690,2822.090088,8,1,0000D085,17562.90845,11420588.47, , , , , , , , ,0,0,6141, ,0, , , ,0,0,0, ,0, , ,0,0,1996,0,223.506841,0.44479,0,0,7.78382,0,0,0,5.337477,2582.671585,0,0,0,0,0,0,80.84289
705,10145,CA,CCO,VNC,SIMI FIRE,3080724,10/25/03,,14, ,107560,107570,0,1,3080724,216186.8402,435321966.8, , , , , , , , ,0,0,3320, ,0, , , ,0,0,0, ,0, , ,0,0,2003,9.11819,2724.337115,634.714949,165.239386,8.6734,395.418073,0,1137.549742,220.838102,48297.04838,52235.66146,283.77585,532.190916,292.00446,609.806724,0,0,7430.25263
706,10146,CA,CDF,SLU,COLONY,4980,7/16/03,7/16/03,11, ,52,52.12519836,7,1,248,2197.968757,210943.231, , , , , , , , ,0,0,3321, ,0, , , ,0,0,0, ,0, , ,0,0,2003,0,0,0,0,0,0,0,0,7.78382,32.692045,12.454113,0,0,0,0,0,0,3.07071
708,10152,CA,CDF,RRU,BARRANCA,49644,6/30/03,7/1/03,14, ,300,259.7690125,8,1,1051,5138.694489,1051246.579, , , , , , , , ,0,0,3327, ,0, , , ,0,0,0, ,0, , ,0,0,2003,0,7.78382,0,0,0,0,0,0,0,14.010877,237.517717,0,0,0,0,0,0,99.42168
713,10162,CA,CDF,MVU,DEHESA,4492,6/30/03,6/30/03,14, ,75,52.67770004,6,1,397,2882.97796,213179.0541, , , , , , , , ,0,0,3337, ,0, , , ,0,0,0, ,0, , ,0,0,2003,0,0.667185,0,0,0,0,0,0,0,35.360784,16.679615,0,0,0,0,0,0,19.73174
714,10168,CA,CCO,VNC,KENEWA INCIDENT,0,8/24/00,,14, ,0,80.02719879,0,1,0,2369.074398,323858.5984, , , , , , , , ,0,0,6145, ,0, , , ,0,0,0, ,0, , ,0,0,2000,0,2.891133,0,0,0,0,0,15.122851,1.556764,53.819558,6.894241,0,0,0,0,0,0,80.0272
715,10188,CA,USF,CNF,JARDINE,0,6/11/79,6/12/79,9, ,10000,11672.90039,8,1,27,32278.91979,47238527.15, , , , , , , , ,0,0,6151, ,0, , , ,0,0,0, ,0, , ,0,0,1979,40.698261,103.413613,45.368553,6.449451,0.44479,22.239487,0,10.230164,25.353015,8374.056304,1085.286949,0.44479,0,93.183449,112.976592,0,0,6.6793
718,10195,CA,USF,PNF,BISCUIT,0,7/13/02,11/8/02,1, ,499945,501082,8,1,3,403257.7355,2027806991, , , , , , , , ,0,0,6158, ,0, , , ,0,0,0, ,0, , ,0,0,2002,305.125757,5521.619746,705.881306,64.494511,2.446344,952.072424,515.95609,338579.2823,17760.00925,127883.9425,8448.33619,5.559872,0,130.323392,155.676407,0,0,10.71308
719,10197,CA,USF,SRF,GO,0,9/10/02,9/10/02,9, ,25,17.35110092,8,1,47,1168.528423,70217.34283, , , , , , , , ,0,0,6160, ,0, , , ,0,0,0, ,0, , ,0,0,2002,0,5.782267,0,0,0,0,0.667185,0.222395,3.558318,7.116636,0,0,0,0,0,0,0,10.81533
720,10199,CA,CCO,LAC, ,0,11/2/86,,14, ,0,132.3939972,0,1,0,3048.275827,535781.2016, , , , , , , , ,0,0,6162, ,0, , , ,0,0,0, ,0, , ,0,0,1986,0,6.671846,0,0,0,0,0,0,0,103.413613,22.239487,0,0,0,0,0,0,62.11261
721,10201,CA,CCO,LAC, ,0,8/23/86,,14, ,0,38.27489853,0,1,0,2449.325356,154892.9133, , , , , , , , ,0,0,6164, ,0, , , ,0,0,0, ,0, , ,0,0,1986,0,1.334369,0,0,0,0,0,0,0,37.362338,0,0,0,0,0,0,0,37.77542
722,10202,CA,CCO,LAC, ,0,6/27/86,,14, ,0,62.34600067,0,1,0,2570.969385,252305.4906, , , , , , , , ,0,0,6165, ,0, , , ,0,0,0, ,0, , ,0,0,1986,0,0.44479,0,0,0,0,0,0,0,61.825773,0,0,0,0,0,0,0,10.49136
723,10203,CA,CCO,LAC, ,0,,,14, ,0,6.395339966,0,1,0,1236.335131,25881.00364, , , , , , , , ,0,0,6166, ,0, , , ,0,0,0, ,0, , ,0,0,1986,0,4.003108,0.667185,0,0,0,0,0,0,1.779159,0,0,0,0,0,0,0,3.91601
724,10204,CA,CCO,LAC, ,0,8/14/86,,14, ,0,10.78950024,0,1,0,933.266744,43663.62462, , , , , , , , ,0,0,6167, ,0, , , ,0,0,0, ,0, , ,0,0,1986,0,0.222395,0,0,0,0,0,0,0,4.447897,0,0,0,0,0,0,0,10.78952
730,10258,CA,CDF,LNU,WINTERS,4679,8/7/00,,14, ,0,404.447998,0,1,0,6305.467401,1636742.42, , , , , , , , ,0,0,6183, ,1, , , ,0,0,0, ,0, , ,0,0,2000,0.222395,0.44479,7.561425,5.559872,0,19.125959,0,0,0,0,296.452357,0,71.611147,2.001554,0.222395,0,0,313.99506
