Year,Region,Ranger_unit,FIRE_NAME,Start,Contained,DPA,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Destroyed_structures,Firefighter_fatalities,Damaged_structures,Civilian_fatalities,Incident_number,Ranger_unit2,National_forest,County,County2,County3,DPA2,Fire_name2
1989,III,Cleveland NF,ORTEGA,6/27/1989,6/28/1989,USFS,NA,4000,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,III,Cleveland NF,THING,7/9/1989,7/12/1989,USFS,4692,NA,B,Smoking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,III,Cleveland NF,VAIL,7/29/1989,8/7/1989,USFS,NA,15100,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,III,Angeles NF,PACY,7/30/1989,7/30/1989,USFS,NA,1000,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,IV,Fresno-Kings,BURROUGHS,7/23/1989,7/24/1989,CDF,1542,NA,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,IV,Fresno-Kings,POWER HOUSE,7/28/1989,8/1/1989,CDF,11600,NA,TB,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,IV,Tuolumne-Calaveras,TUTTLE TOWN,9/6/1989,9/7/1989,CDF,740,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,IV,San Benito-Monterey,MOLERA #2,7/8/1989,7/14/1989,CDF,3087,NA,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,IV,Sierra NF,BALCH,7/29/1989,8/7/1989,USFS,NA,7550,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,I,Humboldt-Del Norte,KING,8/10/1990,8/14/1990,CDF,3500,NA,TG,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,I,Humboldt-Del Norte,MATTOLE #2,8/8/1990,8/24/1990,CDF,5000,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,I,Humboldt-Del Norte,PEAKS,8/8/1990,8/15/1990,CDF,500,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,I,Humboldt-Del Norte,SHIPMAN,8/7/1990,8/8/1990,CDF,3500,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,I,Humboldt-Del Norte,RAINBOW,8/8/1990,8/12/1990,CDF,1500,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,I,Humboldt-Del Norte,ISLAND MT. SERIES,9/20/1990,9/22/1990,CDF,1470,NA,TGW,Equipment use,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,I,Lake-Napa,EAGLE,8/6/1990,8/7/1990,CDF,1760,180,WB,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,I,Santa Clara,LONG GULCH,7/14/1990,7/17/1990,CDF,2100,NA,GWB,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Lassen-Modoc,DAY,8/10/1990,8/13/1990,USFS,4166,541,TGWB,Lightning,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Lassen-Modoc,LIGHTNING #79,8/10/1990,8/12/1990,BLM,178,400,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Nevada-Yuba-Placer,FOREST HILL,7/20/1990,7/20/1990,CDF,300,NA,GB,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Shasta-Trinity,BALD,8/9/1990,8/12/1990,CDF,2782,NA,GW,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Shasta-Trinity,KANAKA,8/8/1990,8/15/1990,NPS,1396,1673,TGB,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Shasta-Trinity,DEVIL,8/8/1990,8/15/1990,CDF,600,NA,TW,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Shasta-Trinity,BOW,8/9/1990,8/13/1990,CDF,650,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Shasta-Trinity,BEAR,8/8/1990,8/12/1990,USFS,1175,300,TGWB,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Shasta-Trinity,LONG VALLEY,8/10/1990,8/15/1990,CDF,110,490,TWB,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Tehama-Glenn,PINE (CAMPBELL),8/6/1990,8/16/1990,CDF,86388,39504,TGWB,Equipment use,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Tehama-Glenn,DYE,8/6/1990,8/8/1990,CDF,4973,227,WB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Tehama-Glenn,MUD,8/8/1990,8/10/1990,CDF,4500,NA,W,Lightning,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,II,Tehama-Glenn,ELK HORN,8/9/1990,8/14/1990,CDF,15,309,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,Riverside,BEDFORD 923,6/27/1990,6/29/1990,CDF,2190,NA,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,Riverside,STATE 914,6/27/1990,6/27/1990,CDF,800,NA,B,Misc,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,San Bernardino,SHULTZ (YORBA),7/12/1990,7/13/1990,CDF,6040,NA,G,Playing with fire,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,San Diego,MORRETTIS,6/28/1990,6/30/1990,BIA,2510,1840,GB,Arson,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,San Diego,BINGO RINCON #3,6/26/1990,6/27/1990,BIA,NA,300,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,San Diego,DEHESA #2,6/27/1990,6/28/1990,CDF,1500,NA,B,Misc,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,San Diego,CUYAMACA,8/6/1990,8/8/1990,CDF,400,NA,WB,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,San Diego,PAINT,9/10/1990,9/13/1990,CDF,3400,NA,WB,Equipment use,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,III,San Luis Obispo,SLU 1626,6/20/1990,6/21/1990,CDF,600,NA,WB,Arson,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,IV,Amador-El Dorado,BUTTE PG&E #24,11/6/1990,11/7/1990,CDF,640,NA,GB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,I,Humboldt-Del Norte,CHURCH,10/1/1991,10/2/1991,CDF,300,NA,TWG,Misc,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1991,I,Sonoma,GEYSERS,10/20/1991,10/23/1991,CDF,5884,241,BWG,Electrical power,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1991,II,Lassen-Modoc,WHITEHORSE,9/4/1991,9/7/1991,CDF,350,NA,T,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1991,II,Shasta-Trinity,KUTRAS,4/14/1991,4/15/1991,CDF,360,NA,TB,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1991,III,San Diego,BARRETT,6/17/1991,6/18/1991,CDF,905,746,BG,Equipment use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,I,Humboldt-Del Norte,MARTIN SERIES,9/19/1992,9/22/1992,CDF,1453,NA,TB,Arson,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,I,Lake-Napa,LIGHTNING #1,6/24/1992,6/24/1992,CDF,2150,NA,G,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,I,Lake-Napa,BORAX,8/19/1992,8/19/1992,CDF,1750,200,W,Undetermined,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Butte,MAIDU,9/22/1992,9/23/1992,CDF,675,NA,W,Undetermined,10,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Butte,BURTONS,9/25/1992,9/26/1992,CDF,6000,NA,B,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Butte,VILLA,9/25/1992,9/28/1992,CDF,6700,NA,GW,Electrical power,19,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Lassen-Modoc,DAY FIRE,6/2/1992,6/4/1992,CDF,500,NA,TW,Equipment use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Lassen-Modoc,MUD,8/12/1992,8/15/1992,CDF,891,594,T,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Nevada-Yuba-Placer,LINCOLN,8/19/1992,8/19/1992,CDF,1600,NA,GB,Smoking,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Nevada-Yuba-Placer,FAWN,8/21/1992,8/21/1992,CDF,350,NA,G,Electrical power,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Shasta-Trinity,CLOVER,6/20/1992,6/21/1992,CDF,310,NA,B,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Shasta-Trinity,BURNEY,7/27/1992,7/28/1992,CDF,800,NA,T,Playing with fire,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Shasta-Trinity,BARKER,8/20/1992,8/24/1992,CDF,5800,NA,TGW,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Shasta-Trinity,FOUNTAIN,8/20/1992,8/28/1992,CDF,63960,NA,TW,Arson,636,0,125,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,II,Siskiyou,GARVEY,6/3/1992,6/6/1992,CDF,353,NA,TWA,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,Riverside,STATE,5/31/1992,6/2/1992,CDF,1200,NA,BG,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,Riverside,STATE 891,7/5/1992,7/7/1992,CDF,1030,NA,B,Misc,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,Riverside,FOREST,9/6/1992,9/9/1992,CDF/BIA,1000,NA,B,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,Riverside,STATE,9/27/1992,9/27/1992,CDF,1080,NA,GB,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,Riverside,RAINBOW,9/27/1992,9/29/1992,CDF,2880,NA,B,Arson,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,Riverside,STATE,10/7/1992,10/8/1992,CDF,411,NA,B,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,San Bernardino,ABERDEEN,6/24/1992,6/25/1992,CDF,2000,NA,B,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,San Diego,STAR FIRE,7/16/1992,7/19/1992,CDF,430,NA,B,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,San Diego,MANZANITA,7/19/1992,7/20/1992,USFS/BIA,821,NA,B,Undetermined,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,San Diego,WILDCAT,8/17/1992,8/18/1992,BIA,1065,800,B,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,III,San Diego,RINCON,9/16/1992,9/17/1992,BIA,200,150,B,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,Amador-El Dorado,FARNHAM,8/20/1992,8/22/1992,CDF,800,NA,T,Equipment use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,Amador-El Dorado,CLEVELAND,9/29/1992,10/5/1992,USFS,NA,24580,NA,Undetermined,26,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,Madera-Mariposa,SNELLING,7/14/1992,7/14/1992,CDF,2080,NA,AP,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,Madera-Mariposa,LA PALOMA,8/7/1992,8/7/1992,CDF,4800,NA,G,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,Madera-Mariposa,DRY CREEK,8/11/1992,8/12/1992,CDF,1500,NA,G,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,San Benito-Monterey,JOLAN #2,6/4/1992,6/4/1992,CDF,1625,NA,GWB,Arson,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,San Benito-Monterey,ARROYO SECO,8/1/1992,8/5/1992,CDF,300,2200,W,Exposure,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,San Benito-Monterey,SLICK ROCK,8/17/1992,8/17/1992,USFS,NA,2480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,Tuolumne-Calaveras,MOCCASIN,8/1/1992,8/4/1992,CDF,8370,NA,TGWP,Campfire,6,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,Tuolumne-Calaveras,OLD GULCH,8/16/1992,8/21/1992,CDF,17386,NA,TWP,Vehicle,170,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA
1992,IV,Tuolumne-Calaveras,STF #135,9/7/1992,9/7/1992,USFS,NA,3460,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,I,Humboldt-Del Norte,HOISINGTON,11/26/1993,11/27/1993,CDF,307,NA,B,Debris,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,I,Sonoma,PG&E 27,10/27/1993,10/27/1993,CDF,825,NA,TWG,Undetermined,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,I,Sonoma,GERSTLE,11/27/1993,11/28/1993,CDF,450,NA,TG,Campfire,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,II,Lassen-Modoc,GALLATIN,6/26/1993,6/28/1993,CDF,291,NA,T,Campfire,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,II,Lassen-Modoc,WIDOW,8/5/1993,8/7/1993,CDF,830,NA,T,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,II,Tehama-Glenn,HALL,9/12/1993,9/12/1993,LOCAL,NA,475,G,Debris,3,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Riverside,STATE,5/26/1993,5/26/1993,CDF,500,NA,B,Equipment use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Riverside,ASSIST,7/15/1993,7/16/1993,LOCAL,NA,400,B,Smoking,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Riverside,LOCAL,7/25/1993,7/25/1993,LOCAL,NA,410,AGB,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Riverside,CALIFORNIA,10/26/1993,10/30/1993,CDF,25100,NA,BG,Powerlines,107,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Riverside,BOX,10/27/1993,10/28/1993,CDF,3500,NA,GB,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Riverside,TRIBAL,10/27/1993,10/28/1993,CDF,2230,NA,B,Powerlines,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Riverside,VAIL,10/27/1993,10/28/1993,CDF,536,NA,GB,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Riverside,REPPLIER,11/2/1993,11/4/1993,CDF,5280,671,GB,Arcing Pwrline,3,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Bernardino,STODDARD,7/20/1993,7/20/1993,BLM,NA,2326,NA,Fireworks,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Bernardino,OPAL MOUNTAIN,8/27/1993,8/27/1993,LOCAL,NA,18000,GB,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Bernardino,MILL CREEK,10/27/1993,10/28/1993,CDF,4680,NA,B,Powerlines,6,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Diego,OUTSIDE ORIGIN #1,5/9/1993,5/13/1993,CDF,4600,NA,B,Campfire,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Diego,GRADE,6/16/1993,6/18/1993,CDF,1500,NA,GB,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Diego,OTAY #18,7/29/1993,7/29/1993,CDF,2000,NA,GB,Escape,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Diego,CLEVENGER,9/8/1993,9/9/1993,CDF,409,NA,B,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Diego,BELL,9/22/1993,9/23/1993,CDF,300,NA,B,Campfire,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Diego,GUEJITO,10/26/1993,11/2/1993,CDF,20722,NA,B,Powerlines,9,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Diego,ASSIST/OLD COACH,11/2/1993,11/3/1993,CITY,157,1982,B,Campfire,36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,San Luis Obispo,ASSIST #31,6/15/1993,6/15/1993,CC,NA,400,B,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Cleveland NF,EAGLE FIRE,5/9/1993,5/9/1993,USFS,NA,3000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Inyo NF,ASSIST,8/4/1993,8/4/1993,USFS,NA,1000,NA,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Los Padres NF,MARRE,9/26/1993,NA,USFS,3400,27100,NA,Smoking,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Orange County,STAGECOACH,10/26/1993,10/27/1993,CC,NA,546,NA,Arson,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Orange County,LAGUNA CANYON,10/27/1993,10/28/1993,CC,NA,16682,NA,Arson,366,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Ventura County,GREENMEADOW,10/26/1993,11/4/1993,CC,NA,40051,B,Arson,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Ventura County,STECKLE PARK,10/27/1993,10/31/1993,CC,NA,26741,NA,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Los Padres NF,WHEEL,10/27/1993,10/30/1993,USFS,NA,1384,NA,Arson,149,0,100,1,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Angeles NF,KINNELOA,10/27/1993,11/1/1993,CC,NA,5715,NA,Campfire,15,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Cleveland NF,ORTEGA,10/27/1993,11/1/1993,USFS,NA,21392,NA,Arson,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Los Angeles/Ventura,ROCKY,10/27/1993,10/27/1993,CC,NA,1906,NA,Arson,323,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
1993,III,Los Angeles County,OLD TOPANGA,11/2/1993,11/5/1993,CC,NA,18000,B,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,Fresno-Kings,CHEVRON USA,5/10/1993,5/10/1993,LOCAL,NA,3000,GB,Electrical power,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,Fresno-Kings,SYCAMORE,7/14/1993,7/14/1993,CDF,1500,NA,G,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,Madera Mariposa,PG&E #4,6/1/1993,6/2/1993,CDF,5500,NA,G,Electrical power,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,San Benito-Monterey,GUERRERO,6/10/1993,6/12/1993,CDF,1513,NA,G,Equipment Use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,San Benito-Monterey,RANCHO,8/1/1993,8/3/1993,CDF,6000,NA,GB,Equipment Use,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,San Benito-Monterey,RANCHO,8/1/1993,8/3/1993,CDF,380,NA,GB,Exposure,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,San Benito-Monterey,RANCHO,8/1/1993,8/3/1993,CDF,550,NA,B,Exposure,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,San benito-Monterey,RANCHO,8/1/1993,8/3/1993,CDF,470,NA,GB,Exposure,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,San benito-Monterey,RANCHO,8/1/1993,8/3/1993,CDF,320,NA,B,Exposure,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,San benito-Monterey,DUCK,8/15/1993,8/15/1993,CDF,480,NA,G,Bird/Powerline,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1993,IV,Kern County,ORCHARD,6/20/1993,6/21/1993,CC,NA,20000,NA,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Coast,Klamath NF,DILLON COMPLEX,7/20/1994,8/18/1994,USFS,NA,28953,NA,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Coast,Mendocino ANF-3414,FISH,8/15/1994,8/18/1994,CDF,635,NA,T,Equipment use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Coast,Mendocino NF,SUGARFOOT,8/27/1994,NA,USFS,NA,2788,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Coast,Klamath NF,SPECIMEN,9/17/1994,NA,USFS,NA,6463,NA,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Shasta-Trinity,SCHINDEL ESCAPE,4/4/1994,4/5/1994,CDF,670,NA,B,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Plumas NF,NA,6/3/1994,6/4/1994,USFS,NA,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Butte,RAULSON,6/30/1994,7/1/1994,CDF,1000,NA,W,Equipment use,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Shasta-Trinity,BROWNS,7/12/1994,7/14/1994,CDF,1650,NA,TB,Vehicle,4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Lassen-Modoc,LIGHTNING #58,7/23/1994,7/23/1994,CDF,1550,NA,G,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Tahoe NF (USFS Assist),CRYSTAL,8/4/1994,8/7/1994,USFS,NA,7310,NA,Equipment use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Nevada-Yuba-Placer,PG&E (TRAUNER),8/7/1994,8/8/1994,CDF,500,NA,TWB,Electrical power,0,0,34,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Nevada-Yuba-Placer,HIRSCHDALE,8/11/1994,8/14/1994,CDF,325,NA,B,Electrical power,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Lassen-Modoc,WIDOW,8/17/1994,8/17/1994,CDF,350,NA,T,Vehicle,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Tahoe NF,COTTONWOOD,8/16/1994,8/24/1994,USFS,NA,43800,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Nevada-Yuba-Placer,BRIDGE,8/24/1994,8/24/1994,CDF,310,NA,B,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Lassen NF,BARKLEY,9/18/1994,9/24/1994,CDF,12462,27938,G,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Butte,BARKLEY,9/18/1994,9/24/1994,CDF,1818,NA,TB,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,Cascade,Lassen-Modoc,LIGHTNING 66,9/18/1994,9/24/1994,CDF,1025,NA,TB,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Riverside,LOCAL,4/8/1994,4/8/1994,LOCAL,NA,1400,B,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,San Luis Obispo,ASSIST #22 (SODA),5/23/1994,5/23/1994,BLM,NA,3380,NA,Equipment use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,San Luis Obispo,BRANCH,6/18/1994,6/18/1994,LOCAL,NA,2400,GA,Equipment use,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,San Luis Obispo,HWY 41,6/20/1994,6/20/1994,CDF,1920,NA,G,Undetermined,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,San Diego,SAN FELIPE,6/20/1994,6/21/1994,CDF,740,NA,B,Vehicle,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Angeles NF,SCOUT,6/25/1994,6/29/1994,USFS,NA,3023,NA,Campfire,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Angeles NF,SHOOTING,6/25/1994,6/25/1994,USFS,NA,3490,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Riverside,STATE (BAILEY),6/25/1994,6/30/1994,CDF,7000,NA,GB,Equipment use,8,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Cleveland NF,SECOND,6/26/1994,NA,USFS,NA,4900,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Sequoia NF,LUCAS COMPLEX,1/5/1900,NA,USFS,NA,8464,NA,Lightning,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Riverside,GIBBEL,6/27/1994,6/28/1994,CDF,818,NA,B,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Riverside,FAIRVIEW,6/27/1994,6/29/1994,CDF,1760,NA,B,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Riverside,GILMAN,6/27/1994,7/1/1994,CDF,1864,NA,GB,Arson,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,Riverside,MATTHEW,6/27/1994,6/29/1994,BIA,NA,350,B,Debris,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1994,South,San Bernardino,PIUTE,6/28/1994,6/28/1994,BLM,NA,3500,NA,Lightning,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
