FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,Region_rb,DPA_rb,Start_rb,Cause_rb,County_rb,County2_rb,County3_rb,DPA2_rb,Firefighte,Total_dama,OID_,Fire_rb,Expect_shp,Ranger_rb,Ranger2_rb,Contain_rb,CDFacre_rb,Otherac_rb,Totalac_rb,Veg_rb,Destroyed,Inci_rb,Forest_rb,Damaged,Civilian,Year,NLCD_11,NLCD_21,NLCD_22,NLCD_23,NLCD_24,NLCD_31,NLCD_41,NLCD_42,NLCD_43,NLCD_52,NLCD_71,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NLCD_0,NLCD_12,WUI_area
6149,20212,CA,CCO,SBC,CEBRIAM,00008281,2017-06-25,2017-06-25,11,NA,260,269.1119995,1,1,NA,5610.243646,1089056.002,NA,NA,NA,NA,NA,NA,NA,NA,0,0,729,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,4.225502,0,0.44479,0,0,0,0,0,0.44479,263.315522,0,0,0,0,0,0,12.04057
6150,20213,CA,CCO,SBC,TRAIL,00008194,2017-06-23,2017-06-23,9,Hot Coals,12,11.72539997,1,1,NA,1476.231258,47450.97252,NA,NA,NA,NA,NA,NA,NA,NA,0,0,730,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,8.22861,0,0.889579,1.779159,0,0,0,0,0,0,11.72539
6151,20215,CA,CCO,SBC,RUCKER,00012621,2017-09-29,2017-10-04,10,NA,444,429.70401,1,1,NA,12415.74852,1738951.002,NA,CC,9/29/2017,Misc,Santa Barbara,NA,NA,NA,0,0,731,RUCKER,0,NA,NA,10/4/2017,0,444,444,BG,0,NA,NA,0,0,2017,0,14.900456,1.334369,0,0,0,0,25.57541,41.58784,332.70272,11.564533,0,0.222395,0,0,0,0,68.02163
6157,20240,CA,CCO,ORC,ROSE,17073018,2017-07-04,2017-07-04,9,NA,0,0.179583997,1,1,NA,111.2926633,726.7488637,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17958
6158,20242,CA,CCO,ORC,LAGUNA NIGUEL REGIONAL PARK,17085848,2017-08-06,2017-08-06,14,NA,0,2.904050112,1,1,NA,542.5997431,11752.25723,NA,NA,NA,NA,NA,NA,NA,NA,0,0,754,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0.44479,0,0,0,0,0,0,0,2.446344,0.222395,0,0,0,0,0,0,2e-5
6159,20244,CA,CCO,ORC,TRAFALGAR CANYON,17059847,2017-06-01,2017-06-01,14,NA,0,0.048501801,1,1,NA,62.82472173,196.2798542,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485
6160,20245,CA,CCO,ORC,NA,17096358,2017-09-02,2017-09-02,14,NA,0,5.44370985,1,1,NA,712.9459249,22029.91701,NA,NA,NA,NA,NA,NA,NA,NA,0,0,755,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0.222395,0,0,0,0,0,0,0,5.115082,0,0,0,0,0,0,0,5.15904
6161,20251,CA,CCO,ORC,CANYON I,17105068,2017-09-25,2017-10-01,9,NA,0,2661.419922,7,1,NA,31433.13837,10770365.06,NA,CC,9/25/2017,Misc,Orange,NA,NA,NA,0,7,758,CANYON,0,NA,NA,10/3/2017,0,2662,2662,BG,0,NA,NA,7,0,2017,0.889579,107.194326,19.125959,18.458774,2.446344,0,0,14.233271,56.710691,2427.439968,14.010877,0,0,0,0,0,0,405.31485
6162,20252,CA,CCO,ORC,CANYON II,17110494,2017-10-09,2017-10-17,5,NA,9217,9198.030273,7,1,NA,46873.46521,37223098.14,NA,CC,10/9/2017,Misc,Orange,NA,NA,NA,0,80,759,CANYON 2,0,NA,NA,10/17/2017,0,9217,9217,BG,25,NA,NA,55,0,2017,6.894241,803.067863,417.879954,115.867725,5.337477,1.334369,0,10.230164,6.004661,7219.382157,240.408851,17.569194,0,161.903463,185.477319,0,0,956.72303
6163,20255,CA,CCO,ORC,NA,17113317,2017-10-16,2017-10-16,14,NA,0,0.071307398,1,1,NA,87.45204167,288.5709747,NA,NA,NA,NA,NA,NA,NA,NA,0,0,761,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0.222395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785
6164,20257,CA,CCO,ORC,CREEK,17121768,2017-11-06,2017-11-06,14,NA,0,0.150137007,1,1,NA,159.7106635,607.5818784,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15014
6165,20261,CA,CCO,ORC,WOOD,17139397,2017-12-20,2017-12-20,14,NA,0,0.00949323,1,1,NA,36.15921083,38.41773187,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949
6166,20262,CA,CCO,ORC,NA,17140202,2017-12-22,2017-12-22,14,NA,0,0.00135689,1,1,NA,11.14754577,5.491125851,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136
6206,20347,CA,CCO,LAC,PLACERITA,00187296,2017-06-25,2017-06-26,7,NA,0,759.7579956,7,1,NA,15646.9371,3074632.896,NA,CC,6/25/2017,Debris Burning,Los Angeles,NA,NA,NA,0,0,848,PLACERITA,0,NA,NA,6/28/2017,0,760,760,BG,0,NA,NA,0,0,2017,0,38.251917,7.561425,5.337477,0.667185,0,0,2.223949,0,6.671846,668.296574,0,0,0,0,0,0,640.60412
6207,20349,CA,CCO,LAC,STOKES,00191819,2017-06-29,2017-07-02,14,NA,40,42.10419846,7,1,NA,2183.86658,170389.6345,NA,NA,NA,NA,NA,NA,NA,NA,0,0,850,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,35.138389,7.339031,0,0,0,0,0,0,0.12904
6208,20352,CA,CCO,LAC,MULHOLLAND,00147096,2017-05-19,2017-05-19,14,NA,7,7.37349987,1,1,NA,1128.877268,29839.50024,NA,NA,NA,NA,NA,NA,NA,NA,0,0,853,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,6.894241,0,0,0,0,0,0,0,7.3735
6209,20353,CA,CCO,LAC,BARN,00157711,2017-05-29,2017-05-29,4,NA,3,2.064039946,7,1,NA,445.8807255,8352.868801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,854,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0.222395,0,0,0,0,0,0,1.779159,0,0,0,0,0,0,0,2.06404
6210,20355,CA,CCO,LAC,SOUTH,00174063,2017-06-13,2017-06-13,4,NA,0,9.50728035,1,1,NA,967.0487349,38474.60673,NA,NA,NA,NA,NA,NA,NA,NA,0,0,856,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,4.892687,3.558318,0,0,0,0,0,0,9.48951
6211,20356,CA,CCO,LAC,WAGON,00184068,2017-06-22,2017-06-22,2,NA,0,0.180536002,7,1,NA,127.0735473,730.6050625,NA,NA,NA,NA,NA,NA,NA,NA,0,0,857,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0.222395,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0.18054
6212,20358,CA,CCO,LAC,VISTA,00224040,2017-07-29,2017-07-29,14,NA,2,0.555764019,7,1,NA,269.5280243,2249.098697,NA,NA,NA,NA,NA,NA,NA,NA,0,0,858,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0.222395,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0.55576
6213,20365,CA,CCO,LAC,MARTINEZ,00298577,2017-10-05,2017-10-06,7,NA,0,0.052476800999999997,1,1,NA,69.97398311,212.366248,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05248
6214,20367,CA,CCO,LAC,MEDLEY,00314882,2017-10-21,2017-10-21,14,NA,0,0.0277538,1,1,NA,50.92787471,112.3156138,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02775
6215,20368,CA,CCO,LAC,TETON,00290730,2017-09-28,2017-09-28,14,NA,0,0.301124007,7,1,NA,181.4822444,1218.605337,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30112
6216,20369,CA,CCO,LAC,LEONA,00270836,2017-09-09,2017-09-09,11,NA,0,0.139296994,1,1,NA,112.1350437,563.7149644,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1393
6217,20370,CA,CCO,LAC,ESCONDIDO,00241015,2017-08-13,2017-08-13,14,NA,0,65.97260284,1,1,NA,2684.107332,266981.8129,NA,NA,NA,NA,NA,NA,NA,NA,0,0,865,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,1.556764,0,0,0,0,0,0,0,62.492957,1.779159,0,0,0,0,0,0,65.97264
6218,20371,CA,CCO,LAC,PARKMOR,00220731,2017-07-25,2017-07-25,14,NA,0,1.132040024,1,1,NA,266.7076754,4581.218409,NA,NA,NA,NA,NA,NA,NA,NA,0,0,866,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,1.111974,0,0,0,0,0,0,0,1.13204
6219,20373,CA,CCO,LAC,RODEO,00218382,2017-07-23,2017-07-23,14,NA,0,61.10290146,1,1,NA,5604.140708,247274.818,NA,NA,NA,NA,NA,NA,NA,NA,0,0,868,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,4.892687,0.44479,0,0,0,0,0,0,54.264347,0,0,0,0,0,0,0,61.10294
6220,20375,CA,CCO,LAC,SIERRA,00255759,2017-08-27,2017-08-28,2,NA,0,36.46340179,1,1,NA,2264.106409,147562.1953,NA,NA,NA,NA,NA,NA,NA,NA,0,0,870,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,29.578517,6.004661,0,0,0,0,0,0,26.91421
6221,20376,CA,CCO,LAC,HACIENDA,00338819,2017-11-12,2017-11-12,14,NA,1,0.247207999,1,1,NA,176.0162333,1000.415072,NA,NA,NA,NA,NA,NA,NA,NA,0,0,871,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0.222395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761
6222,20377,CA,CCO,LAC,SKYLINE,00339735,2017-11-13,2017-11-13,2,NA,0,0.070163198,1,1,NA,125.972249,283.9405799,NA,NA,NA,NA,NA,NA,NA,NA,0,0,872,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0.07016
6223,20378,CA,CCO,LAC,RAMBLA,00377553,2017-12-18,2017-12-18,2,NA,0.21,0.17994,1,1,NA,114.3323983,728.1911063,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17985
6224,20379,CA,CCO,LAC,CREEK,00362189,2017-12-05,2017-12-05,14,NA,15619,15619.09961,7,1,NA,59428.09755,63208443.18,NA,CC,12/5/2017,Undetermined,Los Angeles,NA,NA,NA,0,204,873,CREEK,0,NA,NA,12/29/2017,0,15619,15619,B,123,NA,NA,81,0,2017,24.24104,1532.078236,482.152071,251.306199,13.566087,32.91444,0,46.925317,27.799358,1989.099686,10286.65216,0,28.688938,252.862963,327.142849,0,0,2986.59606
6225,20380,CA,CCO,LAC,RYE,00362441,2017-12-05,2017-12-13,14,NA,6049,6047.720215,7,1,NA,35512.55205,24474248.6,NA,CC,12/5/2017,Undetermined,Los Angeles,NA,NA,NA,0,9,874,RYE,0,NA,NA,12/15/2017,0,6046,6046,BG,6,NA,NA,3,0,2017,0,282.44148,163.015437,228.177133,61.603378,3.558318,0,5.115082,3.780713,1259.644524,3450.678749,33.80402,114.533356,170.354468,217.279785,0,0,2122.86256
6226,20382,CA,CCO,KRN,HUB,01717619,2017-05-12,2017-05-12,14,CA-KRN-017619,0,30.58589935,1,1,NA,1788.216396,123776.8922,NA,NA,NA,NA,NA,NA,NA,NA,0,0,876,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,21.794697,8.451005,0,0,0,0,0,0,30.19289
6227,20388,CA,CCO,KRN,LAKEWOOD,01738977,2017-09-29,2017-09-29,14,NA,0,39.75839996,1,1,NA,2576.442043,160896.4047,NA,NA,NA,NA,NA,NA,NA,NA,0,0,882,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0.44479,0,0,0,0,0,0,29.800912,8.895795,0,0,0,0,0,0,39.31993
6228,20389,CA,CCO,KRN,SIERRA,01731881,2017-08-13,2017-08-13,14,NA,0,0.780889988,1,1,NA,247.9367214,3160.150995,NA,NA,NA,NA,NA,NA,NA,NA,0,0,883,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0.222395,0.222395,0,0,0,0,0,0,0,0.44479,0,0,0,0,0,0,0.78089
6229,20391,CA,CCO,KRN,CALGARY,01730675,2017-08-05,2017-08-07,14,NA,0,50.46429825,1,1,NA,3182.036708,204221.8122,NA,NA,NA,NA,NA,NA,NA,NA,0,0,885,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,10.674954,4.447897,0.44479,0,0,0,0,0,27.132174,7.78382,0,0,0,0,0,0,50.46431
6230,20397,CA,CCO,KRN,MID,01732273,2017-08-15,2017-08-15,14,NA,0,0.070416801,1,1,NA,91.20487916,284.9667852,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07042
6231,20404,CA,CCO,KRN,DERBY,01738291,2017-09-27,2017-09-27,14,NA,0,2.374049902,1,1,NA,422.7846426,9607.443785,NA,NA,NA,NA,NA,NA,NA,NA,0,0,897,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2017,0,0.44479,0.222395,0,0,0,0,0,0,0,1.556764,0,0,0,0,0,0,2.37405
6248,13845,CA,CCO,SBC,REY,00000000,1981-09-21,NA,14,NA,0,2256.830078,0,1,00000000,13515.08644,9133065.444,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8522,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1981,0,0,0,0,0,0,0,49.594055,156.343591,290.892485,595.573453,0,0,0,0,0,0,0
6249,13850,CA,CCO,ORC,ORTEGA,00000000,NA,NA,14,NA,0,302.3739929,0,1,00000000,5054.597936,1223664.82,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8523,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,64.049722,84.954839,36.695153,0.222395,0,0,0,0,23.796251,43.144604,0,0,0,0,0,0,0
6250,13853,CA,CCO,ORC,COAL CYN.,00000000,NA,NA,14,NA,0,449.6019897,0,1,00000000,8938.942568,1819474.748,VI,CC,7/8/1984,Playing with fire,NA,NA,NA,NA,0,0,8526,COAL,0,Orange County,NA,7/9/1984,42,508,550,B,0,NA,NA,0,0,1984,0,14.678061,2.891133,0,0,0,0,0,0,142.555109,1.111974,0,0,0,0,0,0,0
6304,13931,CA,CCO,KRN,KING,00000000,2000-08-01,NA,1,NA,0,5105.890137,0,1,00034041,31448.44518,20662820.79,Sierra,CC,8/2/2000,Lightning,NA,NA,NA,NA,0,1,8582,KING,0,Tulare (Kern Co),NA,8/9/2000,0,3243,3243,GB,1,NA,NA,0,0,2000,0,0,0,0,0,0,24.018646,2186.808723,18.458774,678.971528,2101.853884,0,0,0,0,0,0,0
6309,13937,CA,CCO,KRN,FIVE DOGS,00000000,2000-06-13,NA,11,NA,0,324.3519897,0,1,00000000,4902.128873,1312603.977,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8588,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,3.780713,0,0,0,0,0,0,0,0,318.691844,0,0,0,0,0,0,0
6310,13938,CA,CCO,KRN,46,00000000,2000-07-27,NA,10,NA,0,714.6049805,0,1,00000000,9938.223224,2891902.401,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8589,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,40.920654999999996,1.111974,0.222395,0,0.44479,0,0,0,13.343692,658.5112,0,0,0,0,0,0,0
6311,13939,CA,CCO,KRN,PEAK,00000000,2000-08-02,NA,1,NA,0,1054.640015,0,1,00000000,10909.16679,4267987.104,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8590,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,0,0,0,0,0,1.334369,47.147712,0.222395,772.377371,223.951631,0,0,0,0,0,0,0
6326,13962,CA,CCO,LAC,LANCASTER FIRE,00000000,1995-07-02,NA,14,NA,0,359.571991,0,1,00000000,9102.619116,1455138.054,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8613,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1995,0,20.237933,2.446344,1.111974,0,4.003108,0,0,0,100.07769,6.894241,222.839656,0.667185,0,0,0,0,0
6398,14090,CA,CCO,LAC,JOHNSON ROAD FIRE,00175756,2006-07-18,2006-07-18,14,NA,111,110.6589966,1,1,00175756,2696.890212,447821.4426,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4511,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2006,0,4.003108,0,0,0,0,0,0,0,106.749536,0,0,0,0,0,0,0,0
6437,14158,CA,CCO,KRN,AERA,00000000,1998-07-11,NA,11,NA,0,2479.840088,0,1,00000000,16454.67218,10035541.92,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8731,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1998,0,143.667084,1.556764,0.222395,0,0,0,0,0,0,2331.810176,0,0,0,0,0,0,0
6438,14159,CA,CCO,KRN,WOLF,00000000,1998-07-15,NA,2,NA,0,833.3300171,0,1,00000000,9854.940003,3372366.841,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8732,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1998,0,5.337477,0.222395,0,0,0,0,0.44479,0,38.029522,775.4909,0,11.786928,0,0,0,0,0
6476,14240,CA,CCO,VNC,SLOAN,00000000,NA,NA,14,NA,0,3441.409912,0,1,00000000,15458.47844,13926880.86,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6494,14265,CA,CCO,LAC,LAKE,00001261,2000-07-19,NA,14,NA,0,73.86949921,0,1,00003000,2562.08844,298939.4315,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8793,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,4.003108,0.222395,0,0,0,0,0,0,34.471204,33.80402,0,0,0,0,0,0,0
6496,14267,CA,CCO,LAC,DRY,00000975,2000-06-06,NA,14,NA,0,253.3639984,0,1,00013000,4149.508944,1025325.844,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6605,14493,CA,CCO,LAC,TEMPLIN FIRE,00001167,2001-08-24,NA,14,NA,0,52.07289886,0,1,00088800,2376.084627,210731.5549,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6609,14498,CA,CCO,SBC,TEPUSUET,00004387,2001-07-12,NA,2,NA,0,24.10630035,0,1,00000000,1841.222688,97554.82004,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8900,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,0,0,0,0,0,0,0,1.111974,22.461882,0,0,0,0,0,0,0,0
6610,14499,CA,CCO,SBC,ALISOS,00003865,NA,NA,10,NA,0,164.7740021,0,1,00000000,3869.266751,666815.025,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8901,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,6.004661,0,0,0,0,0,17.124405,0.889579,58.04506,82.063706,0,0,0,0,0,0,0
6611,14500,CA,CCO,SBC,ALISOS/SPOT #1,00003865,2001-06-21,NA,10,NA,0,1.161859989,0,1,00000000,790.4383908,4701.899862,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8902,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,0.667185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6612,14501,CA,CCO,SBC,ALISOS/SPOT #2,00003865,2001-06-21,NA,10,NA,0,0.986627996,0,1,00000000,872.4424829,3992.742325,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8903,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,1.111974,0.222395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6613,14502,CA,CCO,SBC,ALISOS/SPOT #3,00003865,2001-06-21,NA,10,NA,0,0.267253011,0,1,00000000,189.3921056,1081.535149,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8904,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,0.222395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6614,14503,CA,CCO,SBC,ALISOS/SPOT #4,00003865,2001-06-21,NA,10,NA,0,0.0901969,0,1,00000000,84.31827745,365.0137722,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,14504,CA,CCO,SBC,ALISOS/SPOT #5,00003865,2001-06-21,NA,10,NA,0,0.446161985,0,1,00000000,283.8067502,1805.55374,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8905,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,0.222395,0,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0
6616,14505,CA,CCO,SBC,CORREL,00005170,2001-08-18,NA,14,NA,0,29.32670021,0,1,00000000,2002.533692,118680.8084,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8906,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,0,0,0,0,0,0,0,0,22.684276,7.116636,0,0,0,0,0,0,0
6617,14506,CA,CCO,SBC,ASSOCIATED,00004927,2001-08-06,NA,2,NA,0,13.34770012,0,1,00000000,1350.62767,54016.31595,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8907,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,0,0,0,0,0,0,0,0,2.223949,10.897348,0,0,0,0,0,0,0
6619,14511,CA,CCO,LAC,COPCO FIRE,00001949,2002-06-18,2002-06-20,14,NA,1460,1404.160034,7,1,00001949,12541.04256,5682433.001,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8912,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2002,0,2.223949,6.671846,1.779159,0,41.810235,0,26.687384,213.721467,1019.458068,1.334369,0,0,6.671846,1.111974,0,0,0
6620,14515,CA,CCO,LAC,FREEWAY FIRE II,00177557,2002-09-01,2002-09-03,7,NA,983,1028.469971,6,1,00177557,14064.4776,4162074.953,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8916,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2002,0,0,0,0,0,0,0,0,0.667185,25.797805,5.115082,0,0,0,0,0,0,0
6621,14516,CA,CCO,LAC,SHANNON FIRE,00102688,2002-05-23,2002-05-23,14,NA,380,298.9299927,7,1,00102688,5750.819601,1209726.555,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8917,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2002,0,0,0,0,0,0,0,0,1.779159,260.424389,35.138389,0,0,0,0,0,0,0
6622,14517,CA,CCO,LAC,RIDGE FIRE,00111675,2002-06-04,2002-06-04,7,NA,20,118.3379974,6,1,00111675,4768.404199,478895.0739,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8918,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2002,0,0,0.44479,0,0,0,0,0.222395,0,93.405844,23.796251,0,0,0,0,0,0,0
6632,14539,CA,CCO,SBC,ZACA,00004780,2002-07-24,2002-07-24,10,NA,220,220.4900055,2,1,00004780,4444.108417,892291.7544,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8940,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2002,0,0,0,0,0,0,0,54.264347,6.671846,140.108766,18.013984,0,0,0,0,0,0,0
6635,14543,CA,CCO,VNC,WOLF,02039434,2002-06-01,2002-06-14,9,NA,21638,21641.09961,2,1,02039434,72393.95329,87578582.61,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8944,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2002,0,184.365344,4.892687,2.001554,0,8.451005,1.111974,5327.691423,3588.118777,11234.27668,41.58784,0,0,9.562979,0,0,0,0
6673,14606,CA,CCO,VNC,SYCAMORE INCIDENT,03024489,2003-03-28,2003-03-28,11,NA,100,77.31880188,6,1,03024489,2750.727437,312898.1154,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3647,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2003,0,0,0,0,0,0,0,0,0,76.726229,0,0,0,0,0,0,0,0
